,confidence,Incumbent Supplier,Receiving Plant,Receiving Plant City,Receiving Plant State,Receiving Plant Zip Code,Total Amount,Invoice,Equipment Type,Qty,Daily,Weekly,Monthly,Hours In,Hours Out,Amount,Usage in Hours,Hourly
859,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP III,MOUNTAIN IRON,MN,55768-3013,"3,815.00",213953172-011,FORKLIFT VARIABLE REACH 12000# 53'-69',1,572,"1,612.00","3,485.00",. 00,967.45,"3,485.00",,
860,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP III,MOUNTAIN IRON,MN,55768-3013,"3,815.00",213953172-011,FORKLIFT FORK POSITION CARRIAGE,1,78,100,330,,,330,,
861,0.94,"UNITED RENTALS (NORTH AMERICA),INC.",US STEEL PIG CASTER,GARY,IN,46402-3101,"5,034.66",218077703-001,RUBBER TRACK,2,,,2062.33,,,"4,124.66",,
862,0.94,"UNITED RENTALS (NORTH AMERICA),INC.",US STEEL PIG CASTER,GARY,IN,46402-3101,"5,034.66",218077703-001,SHOP SUPPLIES LABOR-REPAIR,1,,,35.000 175.00,,5,35.00 875.00,,
863,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,470,214265584-007,INDUSTRIAL ELECTRIC CART 3 WHEELED,1,71,175,470,. 00,745,470,,
864,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",USS STEEL RESEARCH,MUNHALL,PA,15120-5044,"1,211.00",218685018-004,BOOM 60-64' TELESCOPIC ELECT/MULTI PWR,1,501,"1,211.00","3,085.00",986.6,979.8,"1,211.00",,501
865,0.987,"UNITED RENTALS (NORTH AMERICA),INC.",WHEELING MACHINE PRODUCTS,PINE BLUFF,AR,71602-3117,"1,040.00",229312127-002,COMPRESSOR 175-195 CFM TIER 4,1,189,422,939,80,79,939,,
866,0.987,"UNITED RENTALS (NORTH AMERICA),INC.",WHEELING MACHINE PRODUCTS,PINE BLUFF,AR,71602-3117,"1,040.00",229312127-002,"AIR HOSE 3/4"" X 50'",1,22,46,101,,,101,,
867,0.977,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"4,310.00",211921357-007,EXCAVATOR 30000-34999#REDUCED TAIL SWING,1,729,"1,971.00","4,310.00",. 00,3037.7,"4,310.00",,
868,0.868,"UNITED RENTALS (NORTH AMERICA), INC.",USS-MINTAC,MOUNTAIN IRON,MN,55768-2075,12025,217831281-001,"TRENCH BOX 8' X 10' (4"" SKE)",1,,,,,,5995,,
869,0.868,"UNITED RENTALS (NORTH AMERICA), INC.",USS-MINTAC,MOUNTAIN IRON,MN,55768-2075,12025,217831281-001,"8"" SPREADER BAR (LINEAR FEET) (4) 4ft spreaders & (4) 6ft spreaders LIFTING BRIDLE 4 LEG 16'",40,,,,,,2920.00 2160.00,,
870,0.868,"UNITED RENTALS (NORTH AMERICA), INC.",USS-MINTAC,MOUNTAIN IRON,MN,55768-2075,12025,217831281-001,"SPREADER BAR PIN 10"" DELIVERY CHARGE",1 8,,,,,,950,,
871,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,470,214304475-007,INDUSTRIAL ELECTRIC CART 3 WHEELED,1,71,175,470,. 00,850,470,,
872,0.977,"UNITED RENTALS (NORTH AMERICA), INC.",STANDBY POWER,KEEWATIN,MN,55753,"11,760.00",201142137-031,STANDBY RENTAL 800KW GENERATOR,1,2040,3920,11760,,,,,
873,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",KEETAC FAB SHOP,KEEWATIN,MN,55753,"1,689.00",214307947-011,FORKLIFT VARIABLE REACH 5000# 16-20',1,356,802,"1,689.00",. 00,850,"1,689.00",,
874,0.876,"UNITED RENTALS (NORTH AMERICA), INC.",USS-KEETAC- OUTAGE,KEEWATIN,MN,55753,"1,940.00",225378402-008,"LIGHT TOWER, 4-7KW VERT MAST",1,250.00 125.00,450.00 225.00,970.00 485.00,. 00,5111.8,970,,
875,0.876,"UNITED RENTALS (NORTH AMERICA), INC.",USS-KEETAC- OUTAGE,KEEWATIN,MN,55753,"1,940.00",225378402-008,"LIGHT TOWER, 4-7KW VERT MAST",1,250.00 125.00,450.00 225.00,970.00 485.00,. 00,4269,970,,
876,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP III,MOUNTAIN IRON,MN,55768-3013,"4,007.00",227984136-006,FORKLIFT VARIABLE REACH 12000# 53'-69',1,601,"1,693.00","3,660.00",. 00,1512.1,"3,660.00",,
877,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP III,MOUNTAIN IRON,MN,55768-3013,"4,007.00",227984136-006,FORKLIFT FORK POSITION CARRIAGE,1,82,105,347,,,347,,
878,0.42,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,1415,226803568-001,CC: 537-1930 HOSE 6X10 RUBBER SUCTION - QC,1,,,,,,495,,
879,0.42,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,1415,226803568-001,CC: 537-6830 HOSE 6X50 RUBBER DISCHARGE - QC,2,,,,,,920,,
880,0.977,"UNITED RENTALS (NORTH AMERICA), INC.",PLANT BULL GANG,MOUNTAIN IRON,MN,55768-3013,"5,795.00",214994865-001,CRANE 2.25 TON WALKBEHIND ELECTRIC,1,929,"2,292.00","5,455.00",160,149.9,"5,455.00",,
881,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,857.00",214266122-008,SKID STEER MINI 301-600# TRACKED,1,270,766,"1,857.00",. 00,478.71,"1,857.00",,
882,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",PLANT BULL GANG,MOUNTAIN IRON,MN,55768-3013,"2,130.00",212493468-009,BOOM 30-39' ARTICULATING IC 4WD,1,513,"1,049.00","2,130.00",. 00,1368.7,"2,130.00",,
883,0.987,"UNITED RENTALS (NORTH AMERICA), INC.","1 BROADWAY, GARY",GARY,IN,46402,"1,905.00",197892331-029,MODULAR BLDG 24X60 W/1-RR,1,,,"1,815.00",,,"1,815.00",,
884,0.987,"UNITED RENTALS (NORTH AMERICA), INC.","1 BROADWAY, GARY",GARY,IN,46402,"1,905.00",197892331-029,OFFICE TRAILER STEPS,2,,,45,,,90,,
885,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL #14 BLAST FURNACE,GARY,IN,46402-3101,"2,853.80",218004457-002,FORKLIFT VARIABLE REACH 5000# 16-20',1,615,"1,384.00","2,791.00",. 00,2192,"2,791.00",,
886,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,470,214265736-005,INDUSTRIAL ELECTRIC CART 3 WHEELED,1,71,175,470,. 00,1725,470,,
887,0.987,"UNITED RENTALS (NORTH AMERICA), INC.","1 BROADWAY, GARY",GARY,IN,46402,"1,905.00",197892331-026,MODULAR BLDG 24X60 W/1-RR,1,,,"1,815.00",,,"1,815.00",,
888,0.987,"UNITED RENTALS (NORTH AMERICA), INC.","1 BROADWAY, GARY",GARY,IN,46402,"1,905.00",197892331-026,OFFICE TRAILER STEPS,2,,,45,,,90,,
889,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",CENTRAL SHOPS,MOUNTAIN IRON,MN,55768-3013,"3,250.00",211096236-004,GENERATOR 125-149 KVA TIER 4,1,945,"1,182.00","3,250.00",. 00,1179.8,"3,250.00",,
890,0.516,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL-FAIRFIELD WORKS,FAIRFIELD,AL,35064-1218,"1,896.72",212638641-003,BOX 25 YD VACUUM ROLL OFF 25 RO,1,299.12 42.70,299.12,"1,196.59",,,299.12,,
891,0.516,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL-FAIRFIELD WORKS,FAIRFIELD,AL,35064-1218,"1,896.72",212638641-003,BOX 25 YD VACUUM ROLL OFF 25 YD VAC RO,1,299.12 42.70,299.12,"1,196.59",,,299.12,,
892,0.516,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL-FAIRFIELD WORKS,FAIRFIELD,AL,35064-1218,"1,896.72",212638641-003,BOX 25 YD VACUUM ROLL OFF,1,299.12 42.70,299.12,"1,196.59",,,299.12,,
893,0.516,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL-FAIRFIELD WORKS,FAIRFIELD,AL,35064-1218,"1,896.72",212638641-003,BOX 25 YD VACUUM ROLL OFF 25 YD VAC RO,1,299.12 42.70,299.12,"1,196.59",,,299.12,,
894,0.516,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL-FAIRFIELD WORKS,FAIRFIELD,AL,35064-1218,"1,896.72",212638641-003,BOX 25 YD VACUUM ROLL OFF YD VAC RO,1,299.12 42.70,299.12,"1,196.59",,,299.12,,
895,0.516,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL-FAIRFIELD WORKS,FAIRFIELD,AL,35064-1218,"1,896.72",212638641-003,BOX 25 YD VACUUM ROLL OFF,1,299.12 42.70,299.12,"1,196.59",,,299.12,,
896,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"4,042.00",214326870-008,FORKLIFT WHSE 20000-22499# PNEUMATIC,1,596,"1,908.00","4,042.00",. 00,2807,"4,042.00",,
897,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,857.00",214266122-002,SKID STEER MINI 301-600# TRACKED,1,270,766,"1,857.00",. 00,478.71,"1,857.00",,
898,0.876,"UNITED RENTALS (NORTH AMERICA), INC.",STANDBY POWER,KEEWATIN,MN,55753,"12,960.00",201142137-017,GENERATOR 1200-1399 KVA,1,"1,800.00","3,600.00","10,800.00",. 00,8094,"10,800.00",,
899,0.876,"UNITED RENTALS (NORTH AMERICA), INC.",STANDBY POWER,KEEWATIN,MN,55753,"12,960.00",201142137-017,,13,,,,,,,,
900,0.876,"UNITED RENTALS (NORTH AMERICA), INC.",STANDBY POWER,KEEWATIN,MN,55753,"12,960.00",201142137-017,,13,,,,,,,,
901,0.876,"UNITED RENTALS (NORTH AMERICA), INC.",STANDBY POWER,KEEWATIN,MN,55753,"12,960.00",201142137-017,,13,,,,,,,,
902,0.876,"UNITED RENTALS (NORTH AMERICA), INC.",STANDBY POWER,KEEWATIN,MN,55753,"12,960.00",201142137-017,,1,,,,,,,,
903,0.876,"UNITED RENTALS (NORTH AMERICA), INC.",STANDBY POWER,KEEWATIN,MN,55753,"12,960.00",201142137-017,,1,,,,,,,,
904,0.876,"UNITED RENTALS (NORTH AMERICA), INC.",STANDBY POWER,KEEWATIN,MN,55753,"12,960.00",201142137-017,,1,,,,,,,,
905,0.876,"UNITED RENTALS (NORTH AMERICA), INC.",STANDBY POWER,KEEWATIN,MN,55753,"12,960.00",201142137-017,CABLE 4/0 AWG 400 AMP 50' CAM,36,15,20,60,,,"2,160.00",,
906,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",#1 SALT ROOM US STEEL,CLAIRTON,PA,15025,879,228934229-003,BOOM 43-46' ARTICULATING ELECTRIC,1,308,"1,139.00","2,619.00",150.8,148.9,308,,308
907,0.516,"UNITED RENTALS (NORTH AMERICA), INC.",USS-KEETAC- OUTAGE,KEEWATIN,MN,55753,"2,298.00",225378402-001,"LIGHT TOWER, 4-7KW VERT MAST",1,250.00 125.00,450.00 225.00,970.00 485.00,. 00,164.9,970,,
908,0.516,"UNITED RENTALS (NORTH AMERICA), INC.",USS-KEETAC- OUTAGE,KEEWATIN,MN,55753,"2,298.00",225378402-001,"LIGHT TOWER, 4 - 7KW VERT MAST",1,250.00 125.00,450.00 225.00,970.00 485.00,. 00,3946.8,970,,
909,0.977,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,600,225256778-002,HOSE 6X10 RUBBER SUCTION QC,1,46.78 46.78,93.61,280.96,,,,,
910,0.977,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,600,225256778-002,HOSE 6X50 RUBBER DISCHARGE QC,2,97.44 97.44,194.96,580.68,,,,,
911,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",USS IRVIN DOOR 7 RD,WEST MIFFLIN,PA,15122,"2,000.00",211446107-005,FORKLIFT WHSE 8000# GAS/LP,1,300,700,"2,000.00",. 00,2,"2,000.00",,
912,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,507.00",214265413-006,FORKLIFT WHSE 6000# GAS/LP,1,286,743,"1,507.00",. 00,1761.06,"1,507.00",,
913,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,507.00",214026550-012,FORKLIFT WHSE 6000# GAS/LP,1,286,743,"1,507.00",. 00,861.91,"1,507.00",,
914,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,578,228588022-006,INDUSTRIAL ELECTRIC CART 4 WHEELED,1,87,205,578,. 00,. 10,578,,
915,0.977,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP I&II,MOUNTAIN IRON,MN,55768-3013,"2,562.00",233174777-001,BOOM 84-86' TELESCOPIC 4WD,1,"1,015.00","2,190.00","4,580.00",775.2,772.1,"2,190.00",,
916,0.868,"UNITED RENTALS (NORTH AMERICA), INC.",USS-KEETAC- OUTAGE,KEEWATIN,MN,55753,"1,940.00",225378402-005,"LIGHT TOWER, 4-7KW VERT MAST",1,250.00 125.00,450.00 225.00,970.00 485.00,. 00,5111.8,970,,
917,0.868,"UNITED RENTALS (NORTH AMERICA), INC.",USS-KEETAC- OUTAGE,KEEWATIN,MN,55753,"1,940.00",225378402-005,"LIGHT TOWER, 4-7KW VERT MAST",1,250.00 125.00,450.00 225.00,970.00 485.00,. 00,3946.8,970,,
918,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,470,214304475-003,INDUSTRIAL ELECTRIC CART 3 WHEELED,1,71,175,470,. 00,850,470,,
919,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",USSTEEL MINNTAC,MOUNTAIN IRON,MN,55768-3013,"5,107.00",219047809-003,AIR CONDITION 25-30 TON WITH HEAT 480V,1,"1,485.15","1,856.90","5,107.00",. 00,1,"5,107.00",,
920,0.42,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,6730,218277225-001,CC: 536-2920 RUBBER SUCTION - CAMLOCK,4,,,220,,,880,,
921,0.42,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,6730,218277225-001,CC: 535-6620 LAYFLAT DISCHARGE - CAMLOCK,18,,,325,,,5850,,
922,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP I&II,MOUNTAIN IRON,MN,55768-3013,"1,985.00",228814545-004,BOOM 40-50' ARTICULATING,1,415,935,"1,985.00",. 00,2438,"1,985.00",,
923,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP III,MOUNTAIN IRON,MN,55768-3013,"1,689.00",214370586-004,FORKLIFT VARIABLE REACH 5000# 16-20',1,356,802,"1,689.00",. 00,1057,"1,689.00",,
924,0.801,"UNITED RENTALS (NORTH AMERICA), INC.",32A-255-G NO 14 BLAST FURNACE,GARY,IN,46402-1060,686.4,225356787-001,SHOP SUPPLIES,,,,26.4,,,26.4,,
925,0.801,"UNITED RENTALS (NORTH AMERICA), INC.",32A-255-G NO 14 BLAST FURNACE,GARY,IN,46402-1060,686.4,225356787-001,LABOR-AFTERHOURS,,,,165,,,660,,
926,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",USS STEEL RESEARCH,MUNHALL,PA,15120-5044,"3,640.00",217853598-001,BOOM 60-64' TELESCOPIC ELECT/MULTI PWR,1,501,"1,211.00","3,085.00",. 00,1090,"3,085.00",,
927,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"13,560.00",216707349-002,"4"" QC TEE VALVE ATTACHED",5,14,28,84,,,420,,
928,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"13,560.00",216707349-002,HOSE 4X20 RUBBER SUCTION CAMLOCK,25,50,100,300,,,"7,500.00",,
929,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"13,560.00",216707349-002,"4"" HYDRAULIC PUMP HEAD CAST IRON",1,250,500,"1,500.00",,,"1,500.00",,
930,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"13,560.00",216707349-002,65HP HYDRAULIC POWER UNIT,1,450,900,"2,700.00",. 00,2490.6,"2,700.00",,
931,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"13,560.00",216707349-002,1 X 50 HYD HOSE,2,55,110,330,,,660,,
932,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"13,560.00",216707349-002,1-1/4 50 HYDRAULIC HOSE,2,65,130,390,,,780,,
933,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"13,560.00",216707349-009,"4"" QC TEE",5,14,28,84,,,420,,
934,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"13,560.00",216707349-009,HOSE 4X20 RUBBER SUCTION CAMLOCK,25,50,100,300,,,"7,500.00",,
935,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"13,560.00",216707349-009,"6"" TMSN HYDRAULIC PUMP HEAD 60HST",1,250,500,"1,500.00",,,"1,500.00",,
936,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"13,560.00",216707349-009,74HP TMSN 32HPU HYDRAULIC POWER UNIT,1,450,900,"2,700.00",. 00,1,"2,700.00",,
937,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"13,560.00",216707349-009,1 X 50 HYD HOSE,2,55,110,330,,,660,,
938,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"13,560.00",216707349-009,1-1/4 X 50 HYDRAULIC HOSE,2,65,130,390,,,780,,
939,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",PLANT BULL GANG,MOUNTAIN IRON,MN,55768-3013,"2,130.00",212493468-016,BOCM 30-39' ARTICULATING IC 4WD,1,513,"1,049.00","2,130.00",. 00,1368.7,"2,130.00",,
940,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,507.00",214027488-004,FORKLIFT WHSE 6000# GAS/LP,1,286,743,"1,507.00",. 00,500,"1,507.00",,
941,0.977,"UNITED RENTALS (NORTH AMERICA), INC.","1 BROADWAY, GARY",GARY,IN,46402,520,790007275-027,"GLO/OFFICE CONTAINER 8X20X8'6""",1,,,395,,,395,,
942,0.977,"UNITED RENTALS (NORTH AMERICA), INC.","1 BROADWAY, GARY",GARY,IN,46402,520,790007275-027,"CONTAINER 8X20X8'6""",1,,,125,,,125,,
943,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,507.00",214265413-007,FORKLIFT WHSE 6000# GAS/LP,1,286,743,"1,507.00",. 00,1761.06,"1,507.00",,
944,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"13,560.00",216707349-006,"4"" QC TEE",5,14,28,84,,,420,,
945,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"13,560.00",216707349-006,HOSE 4X20 RUBBER SUCTION CAMLOCK,25,50,100,300,,,"7,500.00",,
946,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"13,560.00",216707349-006,"6"" TMSN HYDRAULIC PUMP HEAD 60HST",1,250,500,"1,500.00",,,"1,500.00",,
947,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"13,560.00",216707349-006,74HP TMSN 32HPU HYDRAULIC POWER UNIT,1,450,900,"2,700.00",. 00,1,"2,700.00",,
948,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"13,560.00",216707349-006,1 X 50 HYD HOSE,2,55,110,330,,,660,,
949,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"13,560.00",216707349-006,1-1/4 X 50 HYDRAULIC HOSE,2,65,130,390,,,780,,
950,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,507.00",214027488-009,FORKLIFT WHSE 6000# GAS/LP,1,286,743,"1,507.00",. 00,500,"1,507.00",,
951,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,470,214265584-008,INDUSTRIAL ELECTRIC CART 3 WHEELED,1,71,175,470,. 00,745,470,,
952,0.977,"UNITED RENTALS (NORTH AMERICA), INC.",USS IRVIN DOOR 7 RD,WEST MIFFLIN,PA,15122,911.04,194796296-021,FORKLIFT WHSE 3000# GAS/LP,1,128,319,911.04,. 00,232.6,911.04,,
953,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP III,MOUNTAIN IRON,MN,55768-3013,"3,815.00",213953172-005,FORKLIFT VARIABLE REACH 12000# 53'-69',1,572,"1,612.00","3,485.00",. 00,967.45,"3,485.00",,
954,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP III,MOUNTAIN IRON,MN,55768-3013,"3,815.00",213953172-005,FORKLIFT FORK POSITION CARRIAGE,1,78,100,330,,,330,,
955,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",USS,GARY,IN,46402-3101,"1,938.42",210057423-016,SKID STEER TRACK LOADER 2000-2399#,1,529,"1,245.00","2,570.00",1297,1197.4,"1,774.00",,
956,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-004,"PUMP 6"" VAC ASSIST DIESEL",1,420,840,"2,520.00",. 00,6.6,"2,520.00",,
957,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-004,HOSE 6X20 RUBBER SUCTION QC,1,65,130,390,,,390,,
958,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-004,"6"" QC 90 BEND",1,17,34,102,,,102,,
959,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-004,STRAINERS (ALL SIZES),1,5,10,30,,,30,,
960,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-004,MISC FITTINGS,2,25,50,150,,,300,,
961,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-004,HOSE 6X20 RUBBER SUCTION QC,2,35.00 35.00,70,210,,,420,,
962,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"13,560.00",216707349-013,"4"" QC TEE",5,14,28,84,,,420,,
963,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"13,560.00",216707349-013,HOSE 4X20 RUBBER SUCTION CAMLOCK,25,50,100,300,,,"7,500.00",,
964,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"13,560.00",216707349-013,"4"" TMSN HYDRAULIC PUMP HEAD 40HST",1,250,500,"1,500.00",,,"1,500.00",,
965,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"13,560.00",216707349-013,74HP TMSN 32HPU HYDRAULIC POWER UNIT,1,450,900,"2,700.00",. 00,1,"2,700.00",,
966,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"13,560.00",216707349-013,1 X 50 HYD HOSE,2,55,110,330,,,660,,
967,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"13,560.00",216707349-013,1-1/4 50 HYDRAULIC HOSE,2,65,130,390,,,780,,
968,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",KEETAC FAB SHOP,KEEWATIN,MN,55753,"1,689.00",214307947-007,FORKLIFT VARIABLE REACH 5000# 16-20',1,356,802,"1,689.00",. 00,850,"1,689.00",,
969,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"4,042.00",214326870-010,FORKLIFT WHSE 20000-22499# PNEUMATIC,1,596,"1,908.00","4,042.00",. 00,2807,"4,042.00",,
970,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,791,214551178-012,SWEEPER WALKBEHIND,1,199,453,791,310,285,791,,
971,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"4,390.58",216710343-007,BOX 25 YD DEWATERING ROLL TARP W/INSERT,1,78.35 78.35,548.79,"2,195.29",,,"2,195.29",,
972,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"4,390.58",216710343-007,BOX 25 YD DEWATERING ROLL TARP W/INSERT,1,78.35 78.35,548.79,"2,195.29",,,"2,195.29",,
973,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,470,214958472-007,INDUSTRIAL ELECTRIC CART 3 WHEELED,1,71,175,470,. 00,2,470,,
974,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP III,MOUNTAIN IRON,MN,55768-3013,545,215239896-003,INDUSTRIAL ELECTRIC CART 4 WHEELED,1,426,248,545,. 00,2,545,,
975,0.868,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL #14 BLAST FURNACE,GARY,IN,46402-3101,"3,055.40",219941708-001,"TRENCH BOX 8' X 16' (4"" SKE)",1,299,602,"1,667.00",,,602,,
976,0.868,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL #14 BLAST FURNACE,GARY,IN,46402-3101,"3,055.40",219941708-001,"TRENCH BOX 8' X 16' (4"" SKE)",1,299,602,"1,667.00",,,602,,
977,0.868,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL #14 BLAST FURNACE,GARY,IN,46402-3101,"3,055.40",219941708-001,"TRENCH BOX 4' X 16' (4"" WALL)",1,181,355,"1,057.00",,,355,,
978,0.868,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL #14 BLAST FURNACE,GARY,IN,46402-3101,"3,055.40",219941708-001,"TRENCH BOX 4' X 16' (4"" WALL)",1,181,355,"1,057.00",,,355,,
